chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene	Feature_type	Feature_type2	Feature_type3	Feature_type4	Feature_type5	Feature_type6	Feature_type7	Feature_type8	Feature_type9	Feature_type10	Feature_type11
1	127266779	LOC127266779						biological-region	enhancer										
1	127266780	LOC127266780						biological-region	enhancer										
1	127266781	LOC127266781						biological-region	enhancer										
1	127266782	LOC127266782						biological-region	enhancer										
1	127266783	LOC127266783						biological-region	enhancer										
1	127266784	LOC127266784						biological-region	enhancer										
1	127266785	LOC127266785						biological-region	enhancer										
1	127266786	LOC127266786						biological-region	enhancer										
1	127266787	LOC127266787						biological-region	enhancer										
1	127266788	LOC127266788						biological-region	enhancer										
1	127266789	LOC127266789						biological-region	enhancer										
1	127266790	LOC127266790						biological-region	enhancer										
1	127266791	LOC127266791						biological-region	enhancer										
1	127266792	LOC127266792						biological-region	enhancer										
1	127266793	LOC127266793						biological-region	enhancer										
1	127266794	LOC127266794						biological-region	enhancer										
1	127266795	LOC127266795						biological-region	enhancer										
1	127266796	LOC127266796						biological-region	enhancer										
1	127266797	LOC127266797						biological-region	enhancer										
1	127266798	LOC127266798						biological-region	enhancer										
1	127266799	LOC127266799						biological-region	enhancer										
1	127266800	LOC127266800						biological-region	enhancer										
1	127266801	LOC127266801						biological-region	enhancer										
1	127266802	LOC127266802						biological-region	enhancer										
1	127266803	LOC127266803						biological-region	enhancer										
1	127266804	LOC127266804						biological-region	enhancer										
1	127266805	LOC127266805						biological-region	enhancer										
1	127266806	LOC127266806						biological-region	enhancer										
1	127266807	LOC127266807						biological-region	enhancer										
1	127266808	LOC127266808						biological-region	enhancer										
1	127266809	LOC127266809						biological-region	enhancer										
1	127266810	LOC127266810						biological-region	enhancer										
1	127266811	LOC127266811						biological-region	enhancer										
1	127266812	LOC127266812						biological-region	enhancer										
1	127266813	LOC127266813						biological-region	enhancer										
1	127266814	LOC127266814						biological-region	enhancer										
1	127266815	LOC127266815						biological-region	enhancer										
1	127266816	LOC127266816						biological-region	enhancer										
1	127266817	LOC127266817						biological-region	enhancer										
1	127266818	LOC127266818						biological-region	enhancer										
1	127266819	LOC127266819						biological-region	enhancer										
1	127266820	LOC127266820						biological-region	enhancer										
1	127266821	LOC127266821						biological-region	enhancer										
1	127266822	LOC127266822						biological-region	enhancer										
1	127266823	LOC127266823						biological-region	enhancer										
1	127266824	LOC127266824						biological-region	enhancer										
1	127266825	LOC127266825						biological-region	enhancer										
1	127266826	LOC127266826						biological-region	enhancer										
1	127266827	LOC127266827						biological-region	enhancer										
1	127266828	LOC127266828						biological-region	enhancer										
1	127266829	LOC127266829						biological-region	enhancer										
1	127266830	LOC127266830						biological-region	enhancer										
1	127266831	LOC127266831						biological-region	enhancer										
1	127266832	LOC127266832						biological-region	enhancer										
1	127266833	LOC127266833						biological-region	enhancer										
1	127266834	LOC127266834						biological-region	enhancer										
1	127266835	LOC127266835						biological-region	enhancer										
1	127266836	LOC127266836						biological-region	enhancer										
1	127266837	LOC127266837						biological-region	enhancer										
1	127266838	LOC127266838						biological-region	enhancer										
1	127266839	LOC127266839						biological-region	enhancer										
1	127266840	LOC127266840						biological-region	enhancer										
1	127266841	LOC127266841						biological-region	enhancer										
1	127266842	LOC127266842						biological-region	enhancer										
1	127266843	LOC127266843						biological-region	enhancer										
1	127266844	LOC127266844						biological-region	enhancer										
1	127266845	LOC127266845						biological-region	enhancer										
1	127266846	LOC127266846						biological-region	enhancer										
1	127266847	LOC127266847						biological-region	enhancer										
1	127266848	LOC127266848						biological-region	enhancer										
1	127266849	LOC127266849						biological-region	enhancer										
1	127266850	LOC127266850						biological-region	enhancer										
1	127266851	LOC127266851						biological-region	enhancer										
1	127266852	LOC127266852						biological-region	enhancer										
1	127266853	LOC127266853						biological-region	enhancer										
1	127266854	LOC127266854						biological-region	enhancer										
1	127266855	LOC127266855						biological-region	enhancer										
1	127266856	LOC127266856						biological-region	enhancer										
1	127266857	LOC127266857						biological-region	enhancer										
1	127266858	LOC127266858						biological-region	enhancer										
1	127266859	LOC127266859						biological-region	enhancer										
1	127266860	LOC127266860						biological-region	enhancer										
1	127266861	LOC127266861						biological-region	enhancer										
1	127266862	LOC127266862						biological-region	enhancer										
1	127266863	LOC127266863						biological-region	enhancer										
1	127266864	LOC127266864						biological-region	enhancer										
1	127266865	LOC127266865						biological-region	enhancer										
1	127266866	LOC127266866						biological-region	enhancer										
1	127266867	LOC127266867						biological-region	enhancer										
1	127266868	LOC127266868						biological-region	enhancer										
1	127266869	LOC127266869						biological-region	enhancer										
1	127266870	LOC127266870						biological-region	enhancer										
1	127266871	LOC127266871						biological-region	enhancer										
1	127266872	LOC127266872						biological-region	enhancer										
1	127266873	LOC127266873						biological-region	enhancer										
